,Unnamed: 0,content
526,526,　　作为一个明星，巩俐真的有点矜持有点老派。她没有“工作室”，不会包装自己，不会迎合受众。她推掉过“007”电影，并在相当长的时间内排斥好莱坞的片约。
527,527,　　她批评老搭档张艺谋形式大于内容——“你的故事呢”；也批评王家卫把好演员都放在一部电影里，“然后你去随便浪费他们”。
528,528,　　近年的巩俐，我总觉得走入了一个误区。她太挑剔，总在“看剧本”，这也不喜欢，那也不满意，要演“有挑战的”，演“没有演过的”。然后又一年过去了。如果她真的每天都在看剧本，她看过的剧本或许能绕地球一周。最后她挑了一些确实没有演过的角色，展示了自己的不同侧面，她使那些角色栩栩如生，可影片本身质量不算上佳。
529,529,　　她有点进退两难了：是用自己的表演拯救一部平庸之作，还是在一部杰作里闪闪发光？所有杰出的表演者或许都面临这样的选择。
530,530,　　将来书写今天的影史，巩俐这一页也许会强调她的精品率。她演过烂片，但几乎没有烂的演出。她镇得住烂片。角色有大有小，但演技总是“在线”。早年的《红高粱》《一代妖后》能看出她初出茅庐的稚嫩，在奥斯卡奖提名的《菊豆》里，24岁的她就已经表现得让人惊讶了。
531,531,　　影后梅丽尔·斯特里普最近在她炮轰美国总统特朗普的那次演讲中说，一个演员的所有工作，就是进入另一种人的生活，并让你感同身受。
532,532,　　巩俐是这句话的中文版教科书。演出《归来》时，为了表演失忆者的状态，她去老人院体验生活。影片里有个书写人名的细节，是她建议增加的，因为她了解那种状态。最后导演给了她大量特写。她无须开口，通过微表情都可以传达情绪。人们说她连汗毛孔都在演戏。
533,533,　　那些整容和注射肉毒杆菌的锥子脸、蛇精脸当然不可能用汗毛孔、用青筋演戏。今天24岁甚至34岁的“小鲜肉”，还在借助闻所未闻的“倒模”和替身演戏，而巩俐在他们的年纪早已是影后的有力竞争者。对比真的很残忍。
534,534,　　大银幕上真正的卓越表演是超越语言的。巩俐没有多少爱得要死要活的粉丝，但她有太多的业界影迷。好莱坞从业者谈起中国电影时往往会谈到她。芮妮·齐薇格形容，巩俐是那种“不需要字幕翻译都知道她在演什么的演员”。
535,535,　　有一年，威尼斯影展主席透露，委员们要从1500多部片中挑出入围作品，时不时把巩俐的《爱神》找出来提神。
536,536,"　　,中新网,北京1月25日电(记者 张曦)24日，横扫今年金球奖多项大奖的电影《爱乐之城》，在北京举办首映礼发布会。导演达米恩·查泽雷和男主角瑞恩·高斯林现身，不仅畅聊电影拍摄心得及幕后趣事，更大展书法才华，现学现秀为观众送“爱”。"
537,537,　　发布会上，达米恩·查泽雷和瑞恩·高斯林惊喜亮相，一现身便引发现场观众的热烈欢呼，两位主创也丝毫不掩饰对中国的喜爱。
538,538,"　　谈及《爱乐之城》斩获百余项大奖时，,高斯林,表示这部电影是一份独特的惊喜，“我们剧组一路随着这部电影四处旅行，看到所有的人都非常喜欢它，甚至有人看五遍也不腻，这对我而言是一种独特的经历。”"
539,539,"　　导演达米恩·查泽雷跟大家分享了电影的创作历程，在谈到为何选择瑞恩·高斯林和艾玛·斯通来出演这部影片时，,查泽雷,表示，“这两个人是这部电影的最佳人选，我也很幸运他们可以选择出演”。谈到前作《爆裂鼓手》，导演达米恩·查泽雷也大方表示相比这部电影更偏爱《爱乐之城》，有很多音乐和梦幻的元素，后者难度更大、视线更加宽广。"
540,540,　　随后，达米恩·查泽雷和瑞恩·高斯林现场学习中国传统文化毛笔字，开启“毛笔字友谊赛”比拼书写中国汉字——“爱”。两人各自使出浑身解数彰显“绘画”天赋，结束后还默契握手，气氛十分欢乐。有趣的是，达米恩和瑞恩还将纸张翻转寓意“爱到了”，可谓别出心裁。
541,541,　　首映当天举办了超前观影活动，除北京外，在全国范围内还有20个城市也开启了同步观影。在北京观影现场，两位主创与现场影迷进行了亲密互动。导演达米恩·查泽雷大方分享了创作这部影片的灵感，而瑞恩·高斯林也与影迷分享了自己为这部影片所做的诸多准备，在听到他为了电影苦练三个月的钢琴和舞蹈后，影迷们大呼敬业。
542,542,　　进入颁奖季以来，《爱乐之城》就是名副其实的获奖大热门。截止日前，据不完全统计，该片已在全球范围内斩获127项大奖，更是打破金球奖历史，以七提七中的不菲成绩令世界惊叹。同时在专业电影评论网站IMDB获得 8.9高分，排名影史第23名，在专业影评人网站MTC 的评分也高达93分。。而作为“奥斯卡头号种子影片”，《爱乐之城》在北美大规模上映后也凭借良好的口碑打败《星球大战外传：侠盗一号》、《太空旅客》等好莱坞大IP影片取得北美第二的惊人票房。
543,543,　　据悉，该片确定于2月14日情人节登录中国内地院线。(完)
544,544,　　我始终认为，中国电影界与好莱坞最大的差距不在于钱，不在于技术，演技和剧本的差距才是致命的。美国一部肥皂剧的演员都能秒杀多数中国同行。
545,545,　　三百六十行里，演员是最需要天赋的行当之一。有人后天刻苦，以争做“劳模”为荣，总是强调自己很累很辛苦，唯一缺少的是天分，最后连观众看得都很辛苦。在表演这个领域，巩俐显然是个天才。王家卫认为，演员天分最强的是巩俐，最难的就是替她找一个可以对戏的男演员。他说：“让摄影机跟着她就行了，就像我们愿意花时间等待一朵美丽的花盛放。”
546,546,　　我从未有过追星族的经历。巩俐或许是我唯一的偶像——如果我有偶像的话。在我处于“追星族”的年龄，流行的是印有周慧敏头像的贴画。但那对我来说太肤浅了。我喜欢巩俐，喜欢的是她的表演，不是她的贴画，她深深地影响了我的审美。到目前为止，还没有人成为巩俐的接班人，始终没人像她那样，集大演员与大明星于一身。
547,547,　　巩俐的所有作品中，《唐伯虎点秋香》一定是在中国知名度最高的。可这部电影里她的演出有些尴尬——她是学院派，初入香港电影圈，刚刚成为国际影后，她自己后来无数次表示，这部电影拍完她就后悔了，她一直融不到戏里去，应该跟周星驰一样放开去疯。
548,548,　　最后，观众看到了一位端庄的但是有些木讷的秋香。对巩俐来说这是巨大的遗憾——在也许是重播率最高的一部华语电影中，这位华语影人的标杆，不得不一次一次、向一代一代观众暴露自己的短处。这或许会妨碍很多人深入了解她。
549,549,　　这真是令人遗憾的事情：面对一颗真正的钻石，很多人也许看到了它不够闪光的一面，因而错过了真正的巨星光辉。
550,550,"　　,中新网,1月25日电 作为全年最具吸金能力的档期，今年的春节档又将有多部大片扎堆上映，票房市场表现值得期待，但能否打造和去年《美人鱼》一样票房惊人的“爆款”还有待观察。在近日举行的日出投资客户年会上，由万达文化集团主导的五洲电影发行总经理荣阳对,中新网,表示，打造“爆款”电影最根本的还是内容为王，要花时间去研究观众的口味，同时，市场应该让精品电影的口碑有时间去“发酵”。"
551,551,　　2003年以来，中国电影市场一直保持着超过35%的复合增长率，直至2015年，中国票房年度总收入迈上440亿元的新高点。不过，从2016年下半年开始，影视行业高速增长的态势戛然而止。2016年全年中国电影票房最终定格在457亿元，同比上涨仅3.7%。业内普遍认为，中国票房下滑的“拐点”已经显现。
552,552,　　有专家称，2016年是中国电影“跌宕起伏”的一年，观众欣赏水平与观影要求不断提高，电影创作体系发生改变，国产片的工业化进程未完善，电商票补退潮等多个原因都值得深思，“2015年49%的增速实际上是在一个不正常也不合理的增长方式下达到的，泡沫挤出后，不可能继续保持过猛的增幅，总会有放缓的阶段，只是2016年突然增幅大减让很多人出乎意料。”
553,553,　　荣阳表示，2017年国内电影市场仍然充满希望。他预测，将会有15%的增长率，在市场逐渐规范，投资人更加冷静以后，良性的增长便会体现出来，“我认为2017年进口片的状态会被调整，电影局针对‘偷漏瞒报’票房的行为也会进一步整治，总体市场会好，行业也会继续增长。”
554,554,　　去年年大年初一，单日产出票房6.4亿元，当日上映的《美人鱼》打破国产片众多纪录，最终以33.8亿元称霸春节档，以及2016年电影市场。今年春节档仍有多部大片扎堆上映，票房市场表现值得期待，但能否复制“爆款”还有待观察。荣阳认为，打造“爆款”电影最根本的还是内容为王，这也是中国电影相对最薄弱的部分，“观众喜欢看什么，投资人需要生产什么，这都是非常关键但也是很多人抓不准的。”他表示，如果政策环境改变，电影数量缩减而精品增加，让好电影的口碑有时间去“发酵”，“爆款”才会越来越多。
555,555,　　对于2016年一部极具争议的电影《长城》，荣阳认为这是一部成功的作品，“《长城》所讲述的故事虽然比较简单，但它的配置非常高，场面、声音、特效、演员阵容，其实都是很强的。而且它是历史上第一部走进世界各地主流市场的电影，这代表了将来的一种趋势，意义非凡。”
